"model_id","origin_date","wis","ae_median","interval_coverage_50","interval_coverage_95","n"
"delphi-epicast",2017-11-04,0.210789528657926,0.242278775858099,0.568181818181818,1,44
"delphi-epicast",2017-11-25,0.364576838674057,0.506283719941322,0.454545454545455,0.977272727272727,44
"delphi-epicast",2017-12-02,0.543012788902588,0.815324522000351,0.522727272727273,1,44
"delphi-epicast",2017-12-09,0.613273621064312,0.923611137245461,0.5,1,44
"delphi-epicast",2017-12-23,0.728789187136146,1.10135434898541,0.363636363636364,0.977272727272727,44
"delphi-epicast",2017-12-30,1.05887533900063,1.56654704379587,0.340909090909091,0.954545454545455,44
"delphi-epicast",2018-01-06,1.22284788932228,1.85579525775322,0.272727272727273,0.954545454545455,44
"delphi-epicast",2017-12-16,0.615314279045382,0.91782328021843,0.477272727272727,0.977272727272727,44
"delphi-epicast",2018-01-13,1.12184971238256,1.6660698615333,0.318181818181818,1,44
"delphi-epicast",2018-01-27,0.710972968100782,0.827054309501472,0.522727272727273,1,44
"delphi-epicast",2018-02-10,0.69322751512325,1.14291766234743,0.272727272727273,1,44
"delphi-epicast",2018-01-20,1.01064114131886,1.57129268233683,0.227272727272727,1,44
"delphi-epicast",2018-02-03,0.527325979480725,0.736846337055249,0.545454545454545,1,44
"delphi-epicast",2018-02-24,0.287554613880143,0.369302621937806,0.522727272727273,1,44
"delphi-epicast",2018-02-17,0.424636985641543,0.660809681424569,0.431818181818182,1,44
"delphi-epicast",2018-03-03,0.212577877728135,0.245749031166892,0.659090909090909,1,44
"delphi-epicast",2018-03-10,0.204108714611654,0.223039313096344,0.545454545454545,1,44
"delphi-epicast",2018-03-17,0.207697794738073,0.251660666945957,0.409090909090909,0.977272727272727,44
"delphi-epicast",2018-03-24,0.187328603692607,0.213842035548396,0.477272727272727,0.977272727272727,44
"delphi-epicast",2018-04-07,0.195487909028483,0.203975449789148,0.454545454545455,0.954545454545455,44
"delphi-epicast",2018-03-31,0.201380317348358,0.229656161629181,0.431818181818182,1,44
"delphi-epicast",2018-04-14,0.179149274312593,0.148733366015974,0.704545454545455,0.954545454545455,44
"delphi-epicast",2018-04-28,0.165321980078883,0.131222679869755,0.659090909090909,0.909090909090909,44
"delphi-epicast",2018-04-21,0.169103115499939,0.137391828658098,0.704545454545455,0.931818181818182,44
"delphi-epicast",2018-05-05,0.190979308772284,0.181591559847018,0.409090909090909,0.886363636363636,44
"delphi-epicast",2018-10-27,0.177400482931934,0.17957191109956,0.795454545454545,1,44
"delphi-epicast",2018-11-03,0.229973868253109,0.249100707294664,0.659090909090909,0.977272727272727,44
"delphi-epicast",2018-11-10,0.248707643597333,0.289439896348193,0.659090909090909,0.954545454545455,44
"delphi-epicast",2018-10-20,0.183914734602357,0.16933619329878,0.75,1,44
"delphi-epicast",2018-11-17,0.265296440257912,0.324374532466423,0.681818181818182,1,44
"delphi-epicast",2018-12-01,0.303742453775148,0.361123945357325,0.772727272727273,0.977272727272727,44
"delphi-epicast",2018-12-08,0.314284236955436,0.379883318396541,0.727272727272727,1,44
"delphi-epicast",2018-11-24,0.336128441770169,0.482478173122876,0.386363636363636,1,44
"delphi-epicast",2018-12-22,0.381778386958884,0.547533890726404,0.568181818181818,1,44
"delphi-epicast",2018-12-15,0.364745706302414,0.527487377343526,0.522727272727273,1,44
"delphi-epicast",2018-12-29,0.614215619313999,0.976254674105694,0.431818181818182,1,44
"delphi-epicast",2019-01-12,0.503186226231899,0.734647124468986,0.545454545454545,1,44
"delphi-epicast",2019-01-05,0.395594028971179,0.534315482306265,0.636363636363636,1,44
"delphi-epicast",2019-01-19,0.54258117322314,0.780115425095454,0.5,1,44
"delphi-epicast",2019-01-26,0.485441608593819,0.718152612771654,0.522727272727273,1,44
"delphi-epicast",2019-02-02,0.527732112786488,0.756383930001425,0.5,1,44
"delphi-epicast",2019-02-16,0.435366926602025,0.667215370104861,0.409090909090909,1,44
"delphi-epicast",2019-02-23,0.454671271276357,0.690749169298087,0.340909090909091,1,44
"delphi-epicast",2019-02-09,0.480807186997227,0.742131876215757,0.340909090909091,1,44
"delphi-epicast",2019-03-09,0.30250083924273,0.396864578318352,0.477272727272727,1,44
"delphi-epicast",2019-03-02,0.399174491181069,0.565232646661696,0.409090909090909,1,44
"delphi-epicast",2019-03-16,0.401958843076823,0.610890984182098,0.568181818181818,1,44
"delphi-epicast",2019-03-23,0.310429988146958,0.39250662656191,0.636363636363636,0.954545454545455,44
"delphi-epicast",2019-03-30,0.237670510405302,0.284942000679488,0.590909090909091,0.977272727272727,44
"delphi-epicast",2019-04-20,0.129797027996673,0.0845294199679149,0.75,1,4
"delphi-epicast",2019-04-13,0.167653491049604,0.150750467110538,0.636363636363636,0.909090909090909,44
"delphi-epicast",2019-04-06,0.20057173098768,0.200030817941664,0.613636363636364,0.909090909090909,44
"delphi-epicast",2019-04-27,0.167167411945189,0.164160532374233,0.5,1,44
"delphi-epicast",2019-05-04,0.150077617493332,0.133116287648185,0.5,1,44
"delphi-epicast",2019-10-26,0.270812093373381,0.331809251784828,0.5,0.954545454545455,44
"delphi-epicast",2019-10-19,0.27230194134611,0.333977107552987,0.5,1,44
"delphi-epicast",2019-11-02,0.286316313923867,0.423765796984937,0.477272727272727,0.931818181818182,44
"delphi-epicast",2019-11-09,0.316839932150221,0.473037297983488,0.272727272727273,0.886363636363636,44
"delphi-epicast",2019-11-16,0.346887827924891,0.498384896758455,0.431818181818182,0.954545454545455,44
"delphi-epicast",2019-11-23,0.344373625593241,0.512986652601656,0.431818181818182,0.954545454545455,44
"delphi-epicast",2019-11-30,0.589979324902967,0.9066604229286,0.386363636363636,0.909090909090909,44
"delphi-epicast",2019-12-14,0.616088406865019,0.955547778599332,0.5,0.977272727272727,44
"delphi-epicast",2019-12-07,0.681157733204639,1.09336929697694,0.386363636363636,0.977272727272727,44
"delphi-epicast",2019-12-28,0.999833194554347,1.28853639576468,0.568181818181818,1,44
"delphi-epicast",2019-12-21,0.547455161998657,0.829750926460223,0.477272727272727,0.954545454545455,44
"delphi-epicast",2020-01-11,1.37693548363749,1.96041026412721,0.0909090909090909,0.886363636363636,44
"delphi-epicast",2020-01-04,0.637856178272612,0.981304063127966,0.431818181818182,0.977272727272727,44
"delphi-epicast",2020-01-18,0.878557917284184,1.37581221403982,0.25,1,44
"efm-NAIVEnobs",2017-10-28,0.269742924743924,0.433897318181818,0.659090909090909,1,44
"efm-NAIVEnobs",2017-11-04,0.238316132594102,0.361337068181818,0.772727272727273,1,44
"efm-NAIVEnobs",2017-11-11,0.252046791776612,0.405304181818182,0.636363636363636,1,44
"efm-NAIVEnobs",2017-11-25,0.628650811343248,0.871615977272727,0.545454545454545,0.863636363636364,44
"efm-NAIVEnobs",2017-12-02,1.23382276317796,1.64196027272727,0.204545454545455,0.636363636363636,44
"efm-NAIVEnobs",2017-11-18,0.338500494165734,0.517663704545455,0.636363636363636,0.977272727272727,44
"efm-NAIVEnobs",2017-12-09,1.65597853933328,2.14412681818182,0.113636363636364,0.454545454545455,44
"efm-NAIVEnobs",2017-12-23,1.02718342995828,1.43636863636364,0.136363636363636,0.5,44
"efm-NAIVEnobs",2017-12-16,1.56141247750904,2.08267409090909,0,0.363636363636364,44
"efm-NAIVEnobs",2018-01-06,1.05755383405617,1.47137772727273,0.136363636363636,0.590909090909091,44
"efm-NAIVEnobs",2017-12-30,0.734309365221966,1.04627681818182,0.431818181818182,0.75,44
"efm-NAIVEnobs",2018-01-13,1.06498394268607,1.44956340909091,0.181818181818182,0.5,44
"efm-NAIVEnobs",2018-01-27,0.771842585712711,1.09034340909091,0.363636363636364,0.704545454545455,44
"efm-NAIVEnobs",2018-01-20,0.717103154870436,1.01856272727273,0.363636363636364,0.704545454545455,44
"efm-NAIVEnobs",2018-02-03,1.33871026645238,1.73926659090909,0.295454545454545,0.613636363636364,44
"efm-NAIVEnobs",2018-02-10,2.06876990408509,2.5032225,0.25,0.363636363636364,44
"efm-NAIVEnobs",2018-02-17,2.1811278496944,2.63365068181818,0.181818181818182,0.272727272727273,44
"efm-NAIVEnobs",2018-02-24,1.41687583324413,1.88827568181818,0.136363636363636,0.295454545454545,44
"efm-NAIVEnobs",2018-03-03,0.590241106246773,0.979973863636364,0.136363636363636,0.909090909090909,44
"efm-NAIVEnobs",2018-03-10,0.444509133974054,0.760974318181818,0.272727272727273,0.954545454545455,44
"efm-NAIVEnobs",2018-03-17,0.326991256415721,0.5892295,0.272727272727273,1,44
"efm-NAIVEnobs",2018-03-24,0.327185509614602,0.559077181818182,0.477272727272727,1,44
"efm-NAIVEnobs",2018-04-07,0.282577425995308,0.498537613636364,0.409090909090909,1,44
"efm-NAIVEnobs",2018-04-14,0.228032022914551,0.337089181818182,0.795454545454545,1,44
"efm-NAIVEnobs",2018-03-31,0.346618783414816,0.633893477272727,0.340909090909091,1,44
"efm-NAIVEnobs",2018-04-21,0.212450274411407,0.292209886363636,0.886363636363636,1,44
"efm-NAIVEnobs",2018-05-05,0.226632749487599,0.308954,0.795454545454545,0.977272727272727,44
"efm-NAIVEnobs",2018-04-28,0.2051384771505,0.267781840909091,0.909090909090909,1,44
"efm-NAIVEnobs",2018-10-20,0.208209058332375,0.299947340909091,0.863636363636364,1,44
"efm-NAIVEnobs",2018-10-27,0.211087955428439,0.313816818181818,0.909090909090909,1,44
"efm-NAIVEnobs",2018-11-10,0.205456440257118,0.28328675,0.886363636363636,1,44
"efm-NAIVEnobs",2018-11-17,0.236681852873178,0.351382704545455,0.681818181818182,1,44
"efm-NAIVEnobs",2018-11-24,0.271718742897905,0.411183659090909,0.727272727272727,0.977272727272727,44
"efm-NAIVEnobs",2018-11-03,0.201896901439531,0.274029772727273,0.886363636363636,1,44
"efm-NAIVEnobs",2018-12-01,0.571227274297587,0.883579863636364,0.340909090909091,0.818181818181818,44
"efm-NAIVEnobs",2018-12-15,0.527288261302087,0.837216136363636,0.340909090909091,0.795454545454545,44
"efm-NAIVEnobs",2018-12-08,0.670341447412805,1.06958436363636,0.113636363636364,0.772727272727273,44
"efm-NAIVEnobs",2018-12-22,0.358821558185698,0.517617045454545,0.568181818181818,0.863636363636364,44
"efm-NAIVEnobs",2019-01-05,0.316067933165335,0.473420681818182,0.636363636363636,0.977272727272727,44
"efm-NAIVEnobs",2018-12-29,0.425170385228443,0.641051818181818,0.5,0.863636363636364,44
"efm-NAIVEnobs",2019-01-12,0.639521492050483,0.948412954545454,0.363636363636364,0.818181818181818,44
"efm-NAIVEnobs",2019-01-26,0.630708205288728,0.952901818181818,0.363636363636364,0.772727272727273,44
"efm-NAIVEnobs",2019-02-02,0.376090032412181,0.611261363636364,0.454545454545455,0.954545454545455,44
"efm-NAIVEnobs",2019-02-09,0.360482174555167,0.577056818181818,0.522727272727273,0.954545454545455,44
"efm-NAIVEnobs",2019-01-19,0.732783006411104,1.05052022727273,0.386363636363636,0.75,44
"efm-NAIVEnobs",2019-02-16,0.449748058240098,0.706224772727273,0.363636363636364,0.931818181818182,44
"efm-NAIVEnobs",2019-02-23,0.486311848486995,0.75911,0.409090909090909,0.863636363636364,44
"efm-NAIVEnobs",2019-03-02,0.535558190881343,0.818145,0.431818181818182,0.886363636363636,44
"efm-NAIVEnobs",2019-03-09,0.706118861209873,1.05332,0.340909090909091,0.795454545454545,44
"efm-NAIVEnobs",2019-03-16,0.985792684902425,1.41951454545455,0.204545454545455,0.522727272727273,44
"efm-NAIVEnobs",2019-03-30,0.60614790419218,1.00859427272727,0.0909090909090909,0.909090909090909,44
"efm-NAIVEnobs",2019-03-23,0.826348461722608,1.27799436363636,0.0909090909090909,0.681818181818182,44
"efm-NAIVEnobs",2019-04-06,0.449731073714466,0.811226113636364,0.0909090909090909,1,44
"efm-NAIVEnobs",2019-04-13,0.335756646110296,0.587539477272727,0.318181818181818,1,44
"efm-NAIVEnobs",2019-04-27,0.185205250016542,0.213208840909091,0.954545454545455,1,44
"efm-NAIVEnobs",2019-04-20,0.26252577417754,0.440513659090909,0.613636363636364,1,44
"efm-NAIVEnobs",2019-05-04,0.171265749405749,0.150993681818182,0.977272727272727,1,44
"efm-NAIVEnobs",2019-10-19,0.285307241341344,0.425725681818182,0.727272727272727,1,44
"efm-NAIVEnobs",2019-11-02,0.42731605755369,0.701075227272727,0.454545454545455,0.909090909090909,44
"efm-NAIVEnobs",2019-10-26,0.348553892277115,0.559793181818182,0.590909090909091,0.977272727272727,44
"efm-NAIVEnobs",2019-11-09,0.379845477610912,0.6526625,0.386363636363636,1,44
"efm-NAIVEnobs",2019-11-23,0.660501273823279,1.02534386363636,0.204545454545455,0.772727272727273,44
"efm-NAIVEnobs",2019-11-16,0.470472275231266,0.754920681818182,0.386363636363636,0.954545454545455,44
"efm-NAIVEnobs",2019-12-07,1.68218731671986,2.1777525,0.0909090909090909,0.272727272727273,44
"efm-NAIVEnobs",2019-11-30,1.1199290808852,1.50041568181818,0.295454545454545,0.659090909090909,44
"efm-NAIVEnobs",2019-12-14,1.35929571863509,1.82074590909091,0.0454545454545455,0.340909090909091,44
"efm-NAIVEnobs",2019-12-21,0.91079462906846,1.27162636363636,0.204545454545455,0.545454545454545,44
"efm-NAIVEnobs",2019-12-28,1.08540853774665,1.45193954545455,0.272727272727273,0.545454545454545,44
"efm-NAIVEnobs",2020-01-04,0.570712921710258,0.874675681818182,0.295454545454545,0.772727272727273,44
"efm-NAIVEnobs",2020-01-11,0.969957896537395,1.40074227272727,0.159090909090909,0.477272727272727,44
"efm-NAIVEnobs",2020-01-18,0.746735681697038,1.08262068181818,0.227272727272727,0.545454545454545,44
"hist-avg",2017-10-28,0.280961468038906,0.420184846598944,0.5,1,44
"hist-avg",2017-11-04,0.308601223407542,0.462729917454044,0.5,1,44
"hist-avg",2017-11-11,0.353842404584162,0.544817114388254,0.454545454545455,1,44
"hist-avg",2017-11-18,0.444001190662466,0.709529753401212,0.431818181818182,1,44
"hist-avg",2017-11-25,0.626082992364792,1.04381533740001,0.386363636363636,0.977272727272727,44
"hist-avg",2017-12-02,0.842520153991909,1.48057443065377,0.295454545454545,0.977272727272727,44
"hist-avg",2017-12-09,1.15364516164348,2.00849602844075,0.25,0.909090909090909,44
"hist-avg",2017-12-16,1.45952412360276,2.45674080482992,0.204545454545455,0.772727272727273,44
"hist-avg",2017-12-23,1.79411499418596,2.77415435877588,0.25,0.681818181818182,44
"hist-avg",2017-12-30,2.08339811236784,3.11484890423043,0.204545454545455,0.568181818181818,44
"hist-avg",2018-01-06,2.28366149813866,3.34283783731094,0.181818181818182,0.522727272727273,44
"hist-avg",2018-01-13,2.4275326256858,3.51230544038214,0.181818181818182,0.590909090909091,44
"hist-avg",2018-01-27,2.03701074444599,3.04526488842854,0.181818181818182,0.727272727272727,44
"hist-avg",2018-02-03,1.57129838164926,2.35677053871637,0.318181818181818,0.840909090909091,44
"hist-avg",2018-01-20,2.38752369241643,3.47025871798299,0.159090909090909,0.636363636363636,44
"hist-avg",2018-02-10,1.07574586416699,1.64435883458273,0.454545454545455,0.909090909090909,44
"hist-avg",2018-02-17,0.650830423085023,1.00360699519276,0.590909090909091,0.977272727272727,44
"hist-avg",2018-03-03,0.380888108263708,0.551818485215617,0.636363636363636,0.977272727272727,44
"hist-avg",2018-02-24,0.445412813893034,0.649680917818614,0.704545454545455,0.977272727272727,44
"hist-avg",2018-03-10,0.341244868121873,0.500457809939253,0.568181818181818,0.977272727272727,44
"hist-avg",2018-03-17,0.325301818506209,0.49572262604906,0.5,0.977272727272727,44
"hist-avg",2018-03-31,0.270066995310863,0.421024787266179,0.5,1,44
"hist-avg",2018-03-24,0.303350095611416,0.478248605132112,0.454545454545455,1,44
"hist-avg",2018-04-07,0.256222633398393,0.387882245508807,0.522727272727273,1,44
"hist-avg",2018-04-14,0.235521981759657,0.36050539591148,0.590909090909091,1,44
"hist-avg",2018-04-21,0.217622883127366,0.32424120845307,0.636363636363636,1,44
"hist-avg",2018-04-28,0.214448535987517,0.313505475246062,0.613636363636364,1,44
"hist-avg",2018-05-05,0.183372919786662,0.264643657285481,0.704545454545455,1,44
"hist-avg",2018-10-27,0.320366763057535,0.493695517552478,0.409090909090909,1,44
"hist-avg",2018-11-03,0.327551223283464,0.4928482226545,0.522727272727273,1,44
"hist-avg",2018-10-20,0.305068010344786,0.465336259395585,0.363636363636364,1,44
"hist-avg",2018-11-10,0.340789003104271,0.505547297742901,0.590909090909091,1,44
"hist-avg",2018-11-17,0.376172326719417,0.540975940749945,0.636363636363636,1,44
"hist-avg",2018-11-24,0.423204146278742,0.586213206595996,0.659090909090909,1,44
"hist-avg",2018-12-01,0.54065762846919,0.786400823196019,0.636363636363636,1,44
"hist-avg",2018-12-08,0.604824689924745,0.898134617743072,0.636363636363636,1,44
"hist-avg",2018-12-15,0.630334124231425,0.952732367674906,0.681818181818182,1,44
"hist-avg",2018-12-22,0.641940305309481,1.00700198270181,0.613636363636364,0.977272727272727,44
"hist-avg",2019-01-05,0.59440024844422,0.922880957853306,0.75,1,44
"hist-avg",2018-12-29,0.579108342836176,0.903499324992614,0.727272727272727,1,44
"hist-avg",2019-01-12,0.682656543121767,1.08277095379033,0.681818181818182,0.977272727272727,44
"hist-avg",2019-01-19,0.817681884668842,1.31136987645219,0.613636363636364,0.954545454545455,44
"hist-avg",2019-02-02,1.08714491699019,1.70716762615843,0.409090909090909,0.886363636363636,44
"hist-avg",2019-02-09,1.18196770861531,1.83530879318948,0.295454545454545,0.863636363636364,44
"hist-avg",2019-01-26,0.953454037848969,1.50896372598149,0.545454545454545,0.931818181818182,44
"hist-avg",2019-02-16,1.27410899056127,1.92238381541862,0.204545454545455,0.795454545454545,44
"hist-avg",2019-02-23,1.28801121738927,1.91793106292756,0.113636363636364,0.727272727272727,44
"hist-avg",2019-03-02,1.21782272352672,1.80420081944396,0.0454545454545455,0.659090909090909,44
"hist-avg",2019-03-09,1.08796232436415,1.59416336530982,0.0454545454545455,0.613636363636364,44
"hist-avg",2019-03-23,0.711010830286428,1.06575922123865,0.113636363636364,0.727272727272727,44
"hist-avg",2019-03-16,0.877964285195124,1.3065950048723,0.0681818181818182,0.659090909090909,44
"hist-avg",2019-03-30,0.561005106460719,0.855524383907642,0.159090909090909,0.840909090909091,44
"hist-avg",2019-04-06,0.452096919608877,0.69330438510357,0.204545454545455,0.931818181818182,44
"hist-avg",2019-04-20,0.337443252882425,0.522611628710968,0.272727272727273,0.977272727272727,44
"hist-avg",2019-04-13,0.382953594334593,0.586952397949728,0.25,0.954545454545455,44
"hist-avg",2019-04-27,0.331614815414215,0.502598990435234,0.295454545454545,0.977272727272727,44
"hist-avg",2019-10-19,0.45452046612061,0.699601954209683,0.363636363636364,0.931818181818182,44
"hist-avg",2019-05-04,0.316677863653778,0.476572488330688,0.340909090909091,0.977272727272727,44
"hist-avg",2019-11-02,0.67954962376576,1.05235124768307,0.227272727272727,0.909090909090909,44
"hist-avg",2019-10-26,0.52995667404708,0.822066016803375,0.340909090909091,0.909090909090909,44
"hist-avg",2019-11-09,0.756628946695504,1.19916094648808,0.159090909090909,0.931818181818182,44
"hist-avg",2019-11-16,0.850448812908857,1.37296009161567,0.181818181818182,0.954545454545455,44
"hist-avg",2019-11-30,1.30299899005398,2.19107709528773,0.159090909090909,0.931818181818182,44
"hist-avg",2019-11-23,1.01174041684494,1.68335031368264,0.136363636363636,0.977272727272727,44
"hist-avg",2019-12-07,1.56986492049784,2.62388095762128,0.136363636363636,0.863636363636364,44
"hist-avg",2019-12-14,1.62432371317669,2.74712762181273,0.113636363636364,0.818181818181818,44
"hist-avg",2019-12-21,1.70977324636988,2.74768517220731,0.204545454545455,0.795454545454545,44
"hist-avg",2020-01-04,1.53820462601963,2.60732098210196,0.159090909090909,0.909090909090909,44
"hist-avg",2019-12-28,1.52769446681374,2.57006517220731,0.159090909090909,0.863636363636364,44
"hist-avg",2020-01-11,1.71125868095829,2.86180484712776,0.181818181818182,0.931818181818182,44
"hist-avg",2020-01-18,1.7695814331358,2.95665487086158,0.159090909090909,0.886363636363636,44
